date,keyword,count,status
2026-08-17,洋裝,2028,ok
2026-08-17,連身裙,826,ok
2026-08-17,牛仔褲,1108,ok
2026-08-17,短裙,406,ok
2026-08-17,雪紡,696,ok
2026-08-17,針織衫,502,ok
2026-08-17,襯衫,2328,ok
2026-08-17,西裝外套,178,ok
2026-08-17,風衣,1376,ok
2026-08-17,高腰褲,1049,ok
