date,keyword,count,status
2026-01-31,洋裝,2401,ok
2026-01-31,連身裙,1350,ok
2026-01-31,牛仔褲,980,ok
2026-01-31,短裙,417,ok
2026-01-31,雪紡,632,ok
2026-01-31,針織衫,489,ok
2026-01-31,襯衫,2823,ok
2026-01-31,西裝外套,196,ok
2026-01-31,風衣,1513,ok
2026-01-31,高腰褲,1024,ok
