date,keyword,count,day_growth_pct,week_growth_pct,status
2026-04-02 00:00:00,襯衫,2795,nan,nan,ok
2026-04-02 00:00:00,洋裝,2403,nan,nan,ok
2026-04-02 00:00:00,風衣,1497,nan,nan,ok
2026-04-02 00:00:00,連身裙,1348,nan,nan,ok
2026-04-02 00:00:00,高腰褲,1014,nan,nan,ok
2026-04-02 00:00:00,牛仔褲,1007,nan,nan,ok
2026-04-02 00:00:00,雪紡,639,nan,nan,ok
2026-04-02 00:00:00,針織衫,523,nan,nan,ok
2026-04-02 00:00:00,短裙,420,nan,nan,ok
2026-04-02 00:00:00,西裝外套,196,nan,nan,ok
