date,keyword,count,day_growth_pct,week_growth_pct,status
2026-05-14 00:00:00,襯衫,2809,nan,nan,ok
2026-05-14 00:00:00,洋裝,2528,nan,nan,ok
2026-05-14 00:00:00,風衣,1500,nan,nan,ok
2026-05-14 00:00:00,牛仔褲,1006,nan,nan,ok
2026-05-14 00:00:00,高腰褲,990,nan,nan,ok
2026-05-14 00:00:00,連身裙,833,nan,nan,ok
2026-05-14 00:00:00,雪紡,825,nan,nan,ok
2026-05-14 00:00:00,針織衫,539,nan,nan,ok
2026-05-14 00:00:00,短裙,423,nan,nan,ok
2026-05-14 00:00:00,西裝外套,195,nan,nan,ok
