date,keyword,count,day_growth_pct,week_growth_pct,status
2026-02-24 00:00:00,襯衫,2772,nan,nan,ok
2026-02-24 00:00:00,洋裝,2345,nan,nan,ok
2026-02-24 00:00:00,風衣,1506,nan,nan,ok
2026-02-24 00:00:00,連身裙,1341,nan,nan,ok
2026-02-24 00:00:00,高腰褲,988,nan,nan,ok
2026-02-24 00:00:00,牛仔褲,981,nan,nan,ok
2026-02-24 00:00:00,雪紡,602,nan,nan,ok
2026-02-24 00:00:00,針織衫,480,nan,nan,ok
2026-02-24 00:00:00,短裙,413,nan,nan,ok
2026-02-24 00:00:00,西裝外套,199,nan,nan,ok
