date,keyword,count,day_growth_pct,week_growth_pct,status
2026-06-15 00:00:00,襯衫,2741,nan,nan,ok
2026-06-15 00:00:00,洋裝,2583,nan,nan,ok
2026-06-15 00:00:00,風衣,1436,nan,nan,ok
2026-06-15 00:00:00,牛仔褲,1062,nan,nan,ok
2026-06-15 00:00:00,高腰褲,1009,nan,nan,ok
2026-06-15 00:00:00,連身裙,857,nan,nan,ok
2026-06-15 00:00:00,雪紡,806,nan,nan,ok
2026-06-15 00:00:00,針織衫,549,nan,nan,ok
2026-06-15 00:00:00,短裙,410,nan,nan,ok
2026-06-15 00:00:00,西裝外套,189,nan,nan,ok
