date,keyword,count,status
2026-09-08,洋裝,2046,ok
2026-09-08,連身裙,821,ok
2026-09-08,牛仔褲,1166,ok
2026-09-08,短裙,414,ok
2026-09-08,雪紡,694,ok
2026-09-08,針織衫,520,ok
2026-09-08,襯衫,2382,ok
2026-09-08,西裝外套,177,ok
2026-09-08,風衣,1414,ok
2026-09-08,高腰褲,1062,ok
