date,keyword,count,day_growth_pct,week_growth_pct,status
2025-10-30 00:00:00,襯衫,2945,nan,nan,ok
2025-10-30 00:00:00,洋裝,2690,nan,nan,ok
2025-10-30 00:00:00,風衣,1573,nan,nan,ok
2025-10-30 00:00:00,連身裙,1430,nan,nan,ok
2025-10-30 00:00:00,高腰褲,1102,nan,nan,ok
2025-10-30 00:00:00,牛仔褲,1055,nan,nan,ok
2025-10-30 00:00:00,雪紡,799,nan,nan,ok
2025-10-30 00:00:00,短裙,526,nan,nan,ok
2025-10-30 00:00:00,針織衫,366,nan,nan,ok
2025-10-30 00:00:00,西裝外套,191,nan,nan,ok
