date,keyword,count,status
2026-06-02,洋裝,2543,ok
2026-06-02,連身裙,852,ok
2026-06-02,牛仔褲,1070,ok
2026-06-02,短裙,415,ok
2026-06-02,雪紡,812,ok
2026-06-02,針織衫,547,ok
2026-06-02,襯衫,2834,ok
2026-06-02,西裝外套,200,ok
2026-06-02,風衣,1459,ok
2026-06-02,高腰褲,1002,ok
