date,keyword,count,status
2025-11-27,洋裝,2802,ok
2025-11-27,連身裙,1440,ok
2025-11-27,牛仔褲,961,ok
2025-11-27,短裙,532,ok
2025-11-27,雪紡,813,ok
2025-11-27,針織衫,423,ok
2025-11-27,襯衫,3000,ok
2025-11-27,西裝外套,200,ok
2025-11-27,風衣,1585,ok
2025-11-27,高腰褲,1058,ok
