date,keyword,count,status
2026-07-10,洋裝,1960,ok
2026-07-10,連身裙,856,ok
2026-07-10,牛仔褲,1078,ok
2026-07-10,短裙,412,ok
2026-07-10,雪紡,717,ok
2026-07-10,針織衫,504,ok
2026-07-10,襯衫,2319,ok
2026-07-10,西裝外套,178,ok
2026-07-10,風衣,1392,ok
2026-07-10,高腰褲,1013,ok
