date,keyword,count,day_growth_pct,week_growth_pct,status
2025-10-31 00:00:00,襯衫,2945,nan,nan,ok
2025-10-31 00:00:00,洋裝,2688,nan,nan,ok
2025-10-31 00:00:00,風衣,1573,nan,nan,ok
2025-10-31 00:00:00,連身裙,1430,nan,nan,ok
2025-10-31 00:00:00,高腰褲,1105,nan,nan,ok
2025-10-31 00:00:00,牛仔褲,1056,nan,nan,ok
2025-10-31 00:00:00,雪紡,800,nan,nan,ok
2025-10-31 00:00:00,短裙,525,nan,nan,ok
2025-10-31 00:00:00,針織衫,364,nan,nan,ok
2025-10-31 00:00:00,西裝外套,191,nan,nan,ok
