date,keyword,count,status
2026-08-25,洋裝,2048,ok
2026-08-25,連身裙,824,ok
2026-08-25,牛仔褲,1121,ok
2026-08-25,短裙,410,ok
2026-08-25,雪紡,695,ok
2026-08-25,針織衫,522,ok
2026-08-25,襯衫,2367,ok
2026-08-25,西裝外套,178,ok
2026-08-25,風衣,1392,ok
2026-08-25,高腰褲,1056,ok
