date,keyword,count,day_growth_pct,week_growth_pct,status
2025-11-28 00:00:00,襯衫,3000,nan,nan,ok
2025-11-28 00:00:00,洋裝,2804,nan,nan,ok
2025-11-28 00:00:00,風衣,1588,nan,nan,ok
2025-11-28 00:00:00,連身裙,1443,nan,nan,ok
2025-11-28 00:00:00,高腰褲,1057,nan,nan,ok
2025-11-28 00:00:00,牛仔褲,961,nan,nan,ok
2025-11-28 00:00:00,雪紡,811,nan,nan,ok
2025-11-28 00:00:00,短裙,539,nan,nan,ok
2025-11-28 00:00:00,針織衫,442,nan,nan,ok
2025-11-28 00:00:00,西裝外套,200,nan,nan,ok
