date,keyword,count,status
2025-11-26,洋裝,2801,ok
2025-11-26,連身裙,1441,ok
2025-11-26,牛仔褲,965,ok
2025-11-26,短裙,532,ok
2025-11-26,雪紡,818,ok
2025-11-26,針織衫,428,ok
2025-11-26,襯衫,3004,ok
2025-11-26,西裝外套,200,ok
2025-11-26,風衣,1585,ok
2025-11-26,高腰褲,1058,ok
