date,keyword,count,status
2025-12-19,洋裝,2569,ok
2025-12-19,連身裙,1409,ok
2025-12-19,牛仔褲,986,ok
2025-12-19,短裙,540,ok
2025-12-19,雪紡,773,ok
2025-12-19,針織衫,480,ok
2025-12-19,襯衫,2884,ok
2025-12-19,西裝外套,195,ok
2025-12-19,風衣,1595,ok
2025-12-19,高腰褲,1052,ok
