date,keyword,count,status
2026-06-08,洋裝,2515,ok
2026-06-08,連身裙,858,ok
2026-06-08,牛仔褲,1076,ok
2026-06-08,短裙,409,ok
2026-06-08,雪紡,808,ok
2026-06-08,針織衫,548,ok
2026-06-08,襯衫,2744,ok
2026-06-08,西裝外套,190,ok
2026-06-08,風衣,1448,ok
2026-06-08,高腰褲,993,ok
