date,keyword,count,status
2025-12-03,洋裝,2798,ok
2025-12-03,連身裙,1439,ok
2025-12-03,牛仔褲,958,ok
2025-12-03,短裙,540,ok
2025-12-03,雪紡,809,ok
2025-12-03,針織衫,442,ok
2025-12-03,襯衫,2981,ok
2025-12-03,西裝外套,199,ok
2025-12-03,風衣,1592,ok
2025-12-03,高腰褲,1064,ok
