date,keyword,count,status
2025-12-17,洋裝,2575,ok
2025-12-17,連身裙,1399,ok
2025-12-17,牛仔褲,990,ok
2025-12-17,短裙,536,ok
2025-12-17,雪紡,772,ok
2025-12-17,針織衫,473,ok
2025-12-17,襯衫,2882,ok
2025-12-17,西裝外套,194,ok
2025-12-17,風衣,1594,ok
2025-12-17,高腰褲,1053,ok
