date,keyword,count,status
2026-03-01,洋裝,2341,ok
2026-03-01,連身裙,1342,ok
2026-03-01,牛仔褲,971,ok
2026-03-01,短裙,411,ok
2026-03-01,雪紡,597,ok
2026-03-01,針織衫,483,ok
2026-03-01,襯衫,2760,ok
2026-03-01,西裝外套,199,ok
2026-03-01,風衣,1498,ok
2026-03-01,高腰褲,990,ok
