date,keyword,count,status
2025-11-06,洋裝,2688,ok
2025-11-06,連身裙,1430,ok
2025-11-06,牛仔褲,1050,ok
2025-11-06,短裙,528,ok
2025-11-06,雪紡,799,ok
2025-11-06,針織衫,374,ok
2025-11-06,襯衫,2954,ok
2025-11-06,西裝外套,191,ok
2025-11-06,風衣,1594,ok
2025-11-06,高腰褲,1102,ok
