date,keyword,count,status
2026-07-14,洋裝,1946,ok
2026-07-14,連身裙,854,ok
2026-07-14,牛仔褲,1078,ok
2026-07-14,短裙,413,ok
2026-07-14,雪紡,710,ok
2026-07-14,針織衫,504,ok
2026-07-14,襯衫,2329,ok
2026-07-14,西裝外套,178,ok
2026-07-14,風衣,1411,ok
2026-07-14,高腰褲,1030,ok
