date,keyword,count,status
2026-05-20,洋裝,2551,ok
2026-05-20,連身裙,860,ok
2026-05-20,牛仔褲,1029,ok
2026-05-20,短裙,422,ok
2026-05-20,雪紡,829,ok
2026-05-20,針織衫,540,ok
2026-05-20,襯衫,2799,ok
2026-05-20,西裝外套,198,ok
2026-05-20,風衣,1489,ok
2026-05-20,高腰褲,1003,ok
