date,keyword,count,status
2025-12-13,洋裝,2578,ok
2025-12-13,連身裙,1411,ok
2025-12-13,牛仔褲,992,ok
2025-12-13,短裙,540,ok
2025-12-13,雪紡,775,ok
2025-12-13,針織衫,467,ok
2025-12-13,襯衫,2881,ok
2025-12-13,西裝外套,197,ok
2025-12-13,風衣,1600,ok
2025-12-13,高腰褲,1047,ok
