date,keyword,count,day_growth_pct,week_growth_pct,status
2025-12-14 00:00:00,襯衫,2881,nan,nan,ok
2025-12-14 00:00:00,洋裝,2578,nan,nan,ok
2025-12-14 00:00:00,風衣,1601,nan,nan,ok
2025-12-14 00:00:00,連身裙,1411,nan,nan,ok
2025-12-14 00:00:00,高腰褲,1047,nan,nan,ok
2025-12-14 00:00:00,牛仔褲,992,nan,nan,ok
2025-12-14 00:00:00,雪紡,775,nan,nan,ok
2025-12-14 00:00:00,短裙,540,nan,nan,ok
2025-12-14 00:00:00,針織衫,467,nan,nan,ok
2025-12-14 00:00:00,西裝外套,196,nan,nan,ok
