date,keyword,count,status
2025-11-13,洋裝,2748,ok
2025-11-13,連身裙,1429,ok
2025-11-13,牛仔褲,1059,ok
2025-11-13,短裙,526,ok
2025-11-13,雪紡,819,ok
2025-11-13,針織衫,385,ok
2025-11-13,襯衫,2969,ok
2025-11-13,西裝外套,192,ok
2025-11-13,風衣,1588,ok
2025-11-13,高腰褲,1097,ok
