date,keyword,count,status
2026-08-02,洋裝,2037,ok
2026-08-02,連身裙,826,ok
2026-08-02,牛仔褲,1106,ok
2026-08-02,短裙,408,ok
2026-08-02,雪紡,697,ok
2026-08-02,針織衫,500,ok
2026-08-02,襯衫,2298,ok
2026-08-02,西裝外套,180,ok
2026-08-02,風衣,1398,ok
2026-08-02,高腰褲,1044,ok
