date,keyword,count,status
2025-12-29,洋裝,2562,ok
2025-12-29,連身裙,1399,ok
2025-12-29,牛仔褲,979,ok
2025-12-29,短裙,513,ok
2025-12-29,雪紡,770,ok
2025-12-29,針織衫,498,ok
2025-12-29,襯衫,2846,ok
2025-12-29,西裝外套,193,ok
2025-12-29,風衣,1585,ok
2025-12-29,高腰褲,1047,ok
