date,keyword,count,day_growth_pct,week_growth_pct,status
2026-03-16 00:00:00,襯衫,2754,nan,nan,ok
2026-03-16 00:00:00,洋裝,2318,nan,nan,ok
2026-03-16 00:00:00,風衣,1485,nan,nan,ok
2026-03-16 00:00:00,連身裙,1340,nan,nan,ok
2026-03-16 00:00:00,牛仔褲,1004,nan,nan,ok
2026-03-16 00:00:00,高腰褲,1003,nan,nan,ok
2026-03-16 00:00:00,雪紡,617,nan,nan,ok
2026-03-16 00:00:00,針織衫,532,nan,nan,ok
2026-03-16 00:00:00,短裙,405,nan,nan,ok
2026-03-16 00:00:00,西裝外套,197,nan,nan,ok
