date,keyword,count,status
2026-05-05,洋裝,2564,ok
2026-05-05,連身裙,858,ok
2026-05-05,牛仔褲,1010,ok
2026-05-05,短裙,429,ok
2026-05-05,雪紡,770,ok
2026-05-05,針織衫,551,ok
2026-05-05,襯衫,2825,ok
2026-05-05,西裝外套,196,ok
2026-05-05,風衣,1506,ok
2026-05-05,高腰褲,1023,ok
