date,keyword,count,status
2026-01-03,洋裝,2558,ok
2026-01-03,連身裙,1395,ok
2026-01-03,牛仔褲,979,ok
2026-01-03,短裙,497,ok
2026-01-03,雪紡,766,ok
2026-01-03,針織衫,521,ok
2026-01-03,襯衫,2872,ok
2026-01-03,西裝外套,192,ok
2026-01-03,風衣,1555,ok
2026-01-03,高腰褲,1041,ok
