date,keyword,count,status
2026-06-27,洋裝,1905,ok
2026-06-27,連身裙,856,ok
2026-06-27,牛仔褲,1064,ok
2026-06-27,短裙,399,ok
2026-06-27,雪紡,705,ok
2026-06-27,針織衫,486,ok
2026-06-27,襯衫,2693,ok
2026-06-27,西裝外套,182,ok
2026-06-27,風衣,1403,ok
2026-06-27,高腰褲,1009,ok
