date,keyword,count,day_growth_pct,week_growth_pct,status
2026-01-15 00:00:00,襯衫,2841,nan,nan,ok
2026-01-15 00:00:00,洋裝,2508,nan,nan,ok
2026-01-15 00:00:00,風衣,1541,nan,nan,ok
2026-01-15 00:00:00,連身裙,1376,nan,nan,ok
2026-01-15 00:00:00,高腰褲,1022,nan,nan,ok
2026-01-15 00:00:00,牛仔褲,973,nan,nan,ok
2026-01-15 00:00:00,雪紡,679,nan,nan,ok
2026-01-15 00:00:00,針織衫,504,nan,nan,ok
2026-01-15 00:00:00,短裙,426,nan,nan,ok
2026-01-15 00:00:00,西裝外套,195,nan,nan,ok
