date,keyword,count,day_growth_pct,week_growth_pct,status
2026-01-20 00:00:00,襯衫,2870,nan,nan,ok
2026-01-20 00:00:00,洋裝,2479,nan,nan,ok
2026-01-20 00:00:00,風衣,1538,nan,nan,ok
2026-01-20 00:00:00,連身裙,1371,nan,nan,ok
2026-01-20 00:00:00,高腰褲,1023,nan,nan,ok
2026-01-20 00:00:00,牛仔褲,980,nan,nan,ok
2026-01-20 00:00:00,雪紡,653,nan,nan,ok
2026-01-20 00:00:00,針織衫,501,nan,nan,ok
2026-01-20 00:00:00,短裙,421,nan,nan,ok
2026-01-20 00:00:00,西裝外套,197,nan,nan,ok
